,lat,lon
1958,45.4335717,9.1622949
1959,45.4378933,9.1708507
1960,45.4534637,9.1700098
1961,45.4534656,9.1699724
1962,45.4512621,9.1891008
1963,45.4603225,9.159461
1964,45.4661912,9.1592425
1965,45.4637779,9.1650172
1966,45.4607552,9.2543159
1967,45.4761376,9.217098
1968,45.4771895,9.2172051
1969,45.4758279,9.2238523
1970,45.4912692,9.2269068
1971,45.4859816,9.2229908
1972,45.4795068,9.2235884
1973,45.4845298,9.2235106
1974,45.481145,9.2235755
1975,45.4795067,9.2237439
1976,45.4748901,9.2204563
1977,45.472849,9.2194644
1978,45.4708645,9.2154422
1979,45.4561474,9.2112561
1980,45.452353,9.2082172
1981,45.4503107,9.2067339
1982,45.4503485,9.2069592
1983,45.4521887,9.208676
1984,45.4744476,9.2214265
1985,45.4713812,9.2214539
1986,45.4808229,9.22412
1987,45.4893778,9.2232404
1988,45.4860794,9.2223524
1989,45.4839546,9.2237203
1990,45.4914495,9.226483
1991,45.4583057,9.098713
1992,45.4669687,9.1452784
1993,45.4667337,9.1478295
1994,45.4669236,9.1469924
1995,45.4520428,9.1344364
1996,45.4565936,9.1316123
1997,45.4563452,9.1313655
1998,45.4641654,9.0886474
1999,45.4643427,9.0888638
2000,45.464704,9.0908727
2001,45.4628228,9.1267443
2002,45.4623243,9.1244752
2003,45.4655487,9.1542987
2004,45.463675,9.1523675
2005,45.4634794,9.1524748
2006,45.4611355,9.1505055
2007,45.4680733,9.1637261
2008,45.4682497,9.1630402
2009,45.4662503,9.1545457
2010,45.4649064,9.0862469
2011,45.4669013,9.085239
2012,45.4920212,9.1461665
2013,45.4963493,9.1106777
2014,45.496459,9.1107273
2015,45.4529013,9.1643338
2016,45.4697814,9.1656651
2017,45.480457,9.2171484
2018,45.4263284,9.1540603
2019,45.4293984,9.1540415
2020,45.4289148,9.1532024
2021,45.4262022,9.1539718
2022,45.4277911,9.1522954
2023,45.4278589,9.1524161
2024,45.4251369,9.1574905
2025,45.4250465,9.1573564
2026,45.4291495,9.1534599
2027,45.4219176,9.2030264
2028,45.4934427,9.290166
2029,45.5115878,9.2152811
2030,45.4722677,9.1203554
2031,45.49579,9.1918893
2032,45.4343594,9.2044878
2033,45.4361033,9.2016757
2034,45.5238938,9.1611777
2035,45.4927517,9.1169589
2036,45.4964208,9.1106874
2037,45.4764649,9.1110272
2038,45.4426033,9.1681806
2039,45.4430398,9.1679537
2040,45.4430794,9.1679576
2041,45.4403459,9.1657609
2042,45.44035,9.1657198
2043,45.4361185,9.1544726
2044,45.4373902,9.1620705
2045,45.4372544,9.1577598
2046,45.4361212,9.1545823
2047,45.4405357,9.1656832
2048,45.4425612,9.1681549
2049,45.4426716,9.16812
2050,45.4353,9.1452367
2051,45.435351,9.1451825
2052,45.4334354,9.1497516
2053,45.432167,9.1473705
2054,45.4322032,9.147438
2055,45.4339223,9.1453588
2056,45.4339531,9.1454232
2057,45.4369419,9.1556191
2058,45.4370254,9.1555876
2059,45.4381036,9.1536172
2060,45.438228,9.1535576
2061,45.4392871,9.1520673
2062,45.4393236,9.1521382
2063,45.4382288,9.1652475
2064,45.4382322,9.1651607
2065,45.4400673,9.1467779
2066,45.4401101,9.1467486
2067,45.4408143,9.1494282
2068,45.4408663,9.149415
2069,45.4390216,9.1432368
2070,45.4390705,9.1432015
2071,45.437126,9.1590997
2072,45.4371851,9.1590885
2073,45.4404947,9.1658747
2074,45.4404954,9.1657674
2075,45.4457804,9.1618112
2076,45.4616089,9.2173268
2077,45.4438647,9.2165421
2078,45.4444608,9.2153223
2079,45.4458207,9.2130129
2080,45.4421338,9.2179626
2081,45.4428889,9.2202652
2082,45.4410401,9.2148694
2083,45.4411092,9.2146973
2084,45.4440254,9.2230838
2085,45.4443672,9.2251307
2086,45.4445566,9.2277303
2087,45.4442532,9.2308996
2088,45.4580866,9.2178029
2089,45.4581362,9.2178416
2090,45.4577932,9.2175306
2091,45.4615933,9.2174917
2092,45.4413469,9.1753975
2093,45.444865,9.1761539
2094,45.4371487,9.169605
2095,45.4330369,9.1588528
2096,45.4511573,9.189506
2097,45.4319955,9.169598
2098,45.4342121,9.1718384
2099,45.4360654,9.1729094
2100,45.4346502,9.1637529
2101,45.4407235,9.1734007
2102,45.4433576,9.1758193
2103,45.4371381,9.169145
2104,45.447547,9.1805879
2105,45.431301,9.1562255
2106,45.4335456,9.1552068
2107,45.4335963,9.1552484
2108,45.4313171,9.1561674
2109,45.4329214,9.1547509
2110,45.4362737,9.1687921
2111,45.4362706,9.1687456
2112,45.4329074,9.1589021
2113,45.4330088,9.1589537
2114,45.4250986,9.1574706
2115,45.4250789,9.157459
2116,45.427826,9.1523824
2117,45.4278397,9.1523677
2118,45.4262392,9.1540399
2119,45.4262944,9.1539862
2120,45.4306785,9.1584743
2121,45.4308026,9.1520652
2122,45.4308421,9.1520088
2123,45.4299535,9.1509005
2124,45.4299773,9.1508518
2125,45.4284488,9.1506271
2126,45.4284874,9.150657
2127,45.4281355,9.1598668
2128,45.4281826,9.1598691
2129,45.4342879,9.1647666
2130,45.4342909,9.1646906
2131,45.4305342,9.1638552
2132,45.4305898,9.1638088
2133,45.4319274,9.1608825
2134,45.431922,9.1607829
2135,45.4341877,9.1544909
2136,45.4341901,9.1544097
2137,45.4731829,9.203628
2138,45.4549401,9.1721867
2139,45.4421063,9.148637
2140,45.4529306,9.1701891
2141,45.4529505,9.1701298
2142,45.4492604,9.1637624
2143,45.4493151,9.1637407
2144,45.4295378,9.1575526
2145,45.4285313,9.1505613
2146,45.428582,9.150608
2147,45.4292819,9.1596256
2148,45.4293051,9.1595676
2149,45.438147,9.1537854
2150,45.4398545,9.1515885
2151,45.4508225,9.1684526
2152,45.4354305,9.1545642
2153,45.4354375,9.1546818
2154,45.4431797,9.1491606
2155,45.4436645,9.1587675
2156,45.442091,9.1485327
2157,45.4494089,9.1641867
2158,45.449444,9.1641713
2159,45.4294432,9.1570829
2160,45.4289753,9.1531457
2161,45.433768,9.1624546
2162,45.4288544,9.1595541
2163,45.4288872,9.1594503
2164,45.4319207,9.1609373
2165,45.450675,9.1682231
2166,45.4506819,9.1681342
2167,45.4444692,9.1557003
2168,45.4282176,9.1599095
2169,45.4282861,9.1599373
2170,45.433412,9.1645759
2171,45.4303069,9.1629045
2172,45.4581043,9.1938497
2173,45.4598381,9.1954808
2174,45.4612302,9.19678
2175,45.4576857,9.1931284
2176,45.457731,9.19318
2177,45.4682942,9.1995944
2178,45.4664598,9.2004349
2179,45.4648517,9.1999549
2180,45.4579603,9.2171202
2181,45.4696724,9.1833372
2182,45.4696714,9.1833906
2183,45.4689122,9.1830795
2184,45.453288,9.2151584
2185,45.4536432,9.2152894
2186,45.5164305,9.1718998
2187,45.5149512,9.1728576
2188,45.5149626,9.1729273
2189,45.5126821,9.1744469
2190,45.5127002,9.174511
2191,45.5137066,9.1737954
2192,45.4770186,9.216541
2193,45.4777568,9.2153909
2194,45.4727256,9.1813819
2195,45.4683895,9.2172084
2196,45.4684462,9.2173623
2197,45.4659858,9.2172499
2198,45.4659859,9.2173743
2199,45.4706657,9.217317
2200,45.4709796,9.2171569
2201,45.4751548,9.2059039
2202,45.4762979,9.2067302
2203,45.470679,9.1815715
2204,45.4611832,9.2786741
2205,45.4706788,9.1547927
2206,45.4706859,9.1547817
2207,45.4709712,9.154742
2208,45.4714286,9.182637
2209,45.4694441,9.183207
2210,45.4683116,9.1996342
2211,45.4672881,9.2004403
2212,45.4821116,9.2163838
2213,45.4934406,9.292926
2214,45.4575125,9.2421088
2215,45.5111099,9.2541405
2216,45.5111425,9.2538937
2217,45.4628161,9.1984185
2218,45.4664646,9.2004699
2219,45.4648436,9.1999937
2220,45.4652685,9.2002988
2221,45.457607,9.2062636
2222,45.4397484,9.1998311
2223,45.4403221,9.1998249
2224,45.4366308,9.2070419
2225,45.4343649,9.2045499
2226,45.4714651,9.1731707
2227,45.4462233,9.1646462
2228,45.4459374,9.1983664
2229,45.5292208,9.1695078
2230,45.5318413,9.1723825
2231,45.5318887,9.1694006
2232,45.4578738,9.2430804
2233,45.4581204,9.2436644
2234,45.4576986,9.2413378
2235,45.4577383,9.2417362
2236,45.4586138,9.2230782
2237,45.4676061,9.1808233
2238,45.45331,9.2151129
2239,45.490555,9.2181654
2240,45.4905836,9.2180873
2241,45.4909066,9.218051
2242,45.4909367,9.2180132
2243,45.4950477,9.2194502
2244,45.4952461,9.2193908
2245,45.4950198,9.2192557
2246,45.4678262,9.1756346
2247,45.4673979,9.1765924
2248,45.4674813,9.1766482
2249,45.4848662,9.1956001
2250,45.4865478,9.2073854
2251,45.4866297,9.2072304
2252,45.4836539,9.1863386
2253,45.4855883,9.1823862
2254,45.4796102,9.2102274
2255,45.4796568,9.2101224
2256,45.4804129,9.211161
2257,45.4804492,9.2110738
2258,45.4493406,9.1860732
2259,45.449363,9.1861598
2260,45.4474623,9.1813248
2261,45.4475159,9.1813034
2262,45.4437066,9.1754997
2263,45.4797023,9.198558
2264,45.4523768,9.2022283
2265,45.4596645,9.206047
2266,45.4781408,9.1824872
2267,45.4782534,9.1822005
2268,45.4787571,9.1817266
2269,45.4516212,9.2022794
2270,45.456665,9.199335
2271,45.4592354,9.2392747
2272,45.4594721,9.2393538
2273,45.4879417,9.1961228
2274,45.4886377,9.1946877
2275,45.455228,9.2592099
2276,45.4398067,9.1879633
2277,45.4481161,9.1577783
2278,45.4482478,9.1578514
2279,45.4840294,9.2169686
2280,45.4464675,9.2415185
2281,45.4462143,9.2413179
2282,45.444361,9.2419334
2283,45.4531809,9.2216493
2284,45.4334444,9.249883
2285,45.4748411,9.2193989
2286,45.4371169,9.1972535
2287,45.4975171,9.231888
2288,45.5204072,9.1707289
2289,45.4373428,9.1680937
2290,45.4302356,9.1601497
2291,45.4309795,9.1523555
2292,45.4309915,9.1523214
2293,45.4298627,9.1508394
2294,45.4298841,9.1508033
2295,45.4334131,9.1646654
2296,45.4302452,9.1629451
2297,45.4346858,9.163801
2298,45.4481399,9.1604475
2299,45.4457575,9.1616997
2300,45.4294933,9.1575506
2301,45.4291175,9.1535002
2302,45.4421252,9.1486119
2303,45.4558751,9.1728338
2304,45.4559058,9.17288
2305,45.4482125,9.162669
2306,45.4444292,9.1556914
2307,45.4455637,9.1638972
2308,45.4372642,9.163295
2309,45.4373209,9.1632998
2310,45.515593,9.1108276
2311,45.5213226,9.1056545
2312,45.5175651,9.1008367
2313,45.519818,9.0988905
2314,45.5201743,9.0930644
2315,45.5210182,9.1095958
2316,45.5186088,9.1140072
2317,45.5162811,9.1047154
2318,45.5223117,9.099221
2319,45.4569992,9.1615116
2320,45.4530016,9.1734859
2321,45.4763141,9.118358
2322,45.4760729,9.1183719
2323,45.4015283,9.1795754
2324,45.4143059,9.1692568
2325,45.4600499,9.2242159
2326,45.4891689,9.2327694
2327,45.4784216,9.2213554
2328,45.4655627,9.2293256
2329,45.4653475,9.2324408
2330,45.4656088,9.2245538
2331,45.4655317,9.2253872
2332,45.5144231,9.2450174
2333,45.5144207,9.2455191
2334,45.4698899,9.2219949
2335,45.4696341,9.2218501
2336,45.4701581,9.2174379
2337,45.4685086,9.2174862
2338,45.4734755,9.2208048
2339,45.4727438,9.2174307
2340,45.4712138,9.217078
2341,45.4734641,9.2185786
2342,45.473904,9.2236621
2343,45.4738974,9.2238257
2344,45.4625566,9.2238217
2345,45.4629996,9.2239504
2346,45.5064774,9.1631634
2347,45.5012094,9.1300649
2348,45.5119654,9.1275865
2349,45.5226409,9.1015904
2350,45.5290557,9.1631853
2351,45.5044371,9.2683355
2352,45.4997298,9.2674155
2353,45.5058968,9.2679667
2354,45.497173,9.2662997
2355,45.4971578,9.2660368
2356,45.4997956,9.2673404
2357,45.5041326,9.2687592
2358,45.5105557,9.2669085
2359,45.5091873,9.2670024
2360,45.5070425,9.2678687
2361,45.5015383,9.2683489
2362,45.5084409,9.2670214
2363,45.5015383,9.2684857
2364,45.5113889,9.2605417
2365,45.4978009,9.2641083
2366,45.5120931,9.2671875
2367,45.4909101,9.2617909
2368,45.4911131,9.2614985
2369,45.4963082,9.257575
2370,45.4961595,9.2579827
2371,45.4969716,9.2629871
2372,45.4884544,9.2948868
2373,45.4896691,9.2961313
2374,45.4917711,9.2988993
2375,45.4963681,9.2999695
2376,45.4922224,9.299299
2377,45.4955282,9.2997934
2378,45.4987425,9.3008573
2379,45.4958715,9.2882858
2380,45.4996149,9.2927087
2381,45.5013463,9.2878244
2382,45.4392227,9.1431901
2383,45.4399236,9.1455789
2384,45.4707779,9.1342523
2385,45.472828,9.1329649
2386,45.4453387,9.1460991
2387,45.445506,9.146282
2388,45.4636918,9.0866028
2389,45.4637087,9.0862327
2390,45.4282917,9.2498019
2391,45.4280583,9.249826
2392,45.4259991,9.2514273
2393,45.4277666,9.2520898
2394,45.4259462,9.2511856
2395,45.4288989,9.2556302
2396,45.4276575,9.2517331
2397,45.4289281,9.2566331
2398,45.4288977,9.2566502
2399,45.4030843,9.173683
2400,45.4045833,9.1705306
2401,45.4045452,9.1708714
2402,45.5021152,9.2113106
2403,45.5022541,9.2114386
2404,45.5078347,9.2077895
2405,45.5270451,9.1785942
2406,45.4687145,9.2796108
2407,45.4694717,9.2779346
2408,45.4447658,9.2461642
2409,45.4129993,9.1718353
2410,45.4163796,9.1696527
2411,45.4150135,9.1696065
2412,45.4163182,9.1687837
2413,45.417399,9.1651511
2414,45.4172926,9.1653831
2415,45.519581,9.187081
2416,45.5178952,9.1868316
2417,45.5294211,9.1629591
2418,45.4479873,9.2545114
2419,45.4516959,9.2517807
2420,45.4495614,9.2528968
2421,45.4842398,9.2031803
2422,45.4482525,9.2546852
2423,45.4533479,9.2542132
2424,45.4489781,9.253165
2425,45.4515603,9.2517992
2426,45.455474,9.259208
2427,45.4505566,9.251531
2428,45.4505539,9.2510139
2429,45.4536621,9.2549457
2430,45.5042602,9.1763063
2431,45.4113177,9.1719646
2432,45.4386552,9.2241354
2433,45.438657,9.2242832
2434,45.4407574,9.2240416
2435,45.4373415,9.2234327
2436,45.4552577,9.2173736
2437,45.4548946,9.2176955
2438,45.4540498,9.219117
2439,45.4608474,9.2039978
2440,45.4597919,9.2069161
2441,45.461511,9.203425
2442,45.4621906,9.2019149
2443,45.4625527,9.1978688
2444,45.4622,9.1987285
2445,45.4622687,9.2036663
2446,45.462375,9.2001702
2447,45.4628434,9.1975188
2448,45.4623392,9.2034331
2449,45.4623015,9.2006101
2450,45.4302269,9.2455165
2451,45.5133036,9.2006312
2452,45.5141906,9.1974156
2453,45.5134595,9.2006124
2454,45.5143804,9.1973325
2455,45.4776506,9.0859882
2456,45.4660905,9.0805755
2457,45.4655581,9.0822063
2458,45.4557246,9.0912399
2459,45.4550378,9.1125903
2460,45.4550406,9.1131637
2461,45.4550706,9.1131536
2462,45.4514911,9.0942145
2463,45.4532127,9.0927447
2464,45.4501269,9.0961242
2465,45.4469271,9.1205015
2466,45.4429988,9.1232951
2467,45.4476539,9.120244
2468,45.4451798,9.1727523
2469,45.4445397,9.1675175
2470,45.4445304,9.167568
2471,45.4439529,9.1229088
2472,45.4360674,9.1245047
2473,45.4366245,9.1233297
2474,45.4619771,9.2359589
2475,45.4620769,9.2358261
2476,45.5052972,9.0934232
2477,45.504904,9.0932461
2478,45.4761383,9.1147526
2479,45.4306555,9.1768299
2480,45.4328326,9.1827892
2481,45.4508549,9.2045285
2482,45.4313673,9.1799614
2483,45.4326001,9.1828935
2484,45.4499377,9.2060212
2485,45.4313955,9.1805788
2486,45.4299746,9.1767756
2487,45.504819,9.0932078
2488,45.5047374,9.093171
2489,45.4376213,9.1879196
2490,45.4428745,9.1879819
2491,45.4337108,9.184543
2492,45.4369559,9.1875673
2493,45.4450969,9.1875339
2494,45.4397583,9.1876298
2495,45.4421918,9.1876778
2496,45.4464101,9.1875256
2497,45.4301439,9.1747211
2498,45.4212268,9.1668009
2499,45.4286495,9.1732267
2500,45.4270834,9.1724384
2501,45.4268273,9.1714567
2502,45.4263868,9.1699158
2503,45.4283173,9.1730633
2504,45.4258221,9.169437
2505,45.4132194,9.1646197
2506,45.429992,9.174267
2507,45.4204154,9.1664383
2508,45.4140846,9.170926
2509,45.4014818,9.1795219
2510,45.4086454,9.1710364
2511,45.406714,9.1700816
2512,45.4027309,9.1750939
2513,45.4115101,9.1719301
2514,45.4125231,9.1722774
2515,45.4062313,9.1697823
2516,45.4087974,9.1708537
2517,45.4025531,9.1758906
2518,45.4037202,9.1731265
2519,45.403039,9.1736319
2520,45.4866294,9.2470961
2521,45.4944676,9.2649125
2522,45.4943847,9.263548
2523,45.4941606,9.2793163
2524,45.4936193,9.2784151
2525,45.4921065,9.2995425
2526,45.4956836,9.2950668
2527,45.4935951,9.2906917
2528,45.4975377,9.2936931
2529,45.4900775,9.2918153
2530,45.4882156,9.2983038
2531,45.4900304,9.2919038
2532,45.490957,9.288436
2533,45.5003125,9.284579
2534,45.4937342,9.2951388
2535,45.4920482,9.2884408
2536,45.4981016,9.2848474
2537,45.4874145,9.2921777
2538,45.4862363,9.2022017
2539,45.4868663,9.2020524
2540,45.4898833,9.200669
2541,45.4691133,9.1166458
2542,45.4689553,9.1169435
2543,45.4627194,9.1946476
2544,45.4627321,9.1941253
2545,45.461647,9.1893152
2546,45.4292178,9.2571429
2547,45.4293815,9.256931
2548,45.4290917,9.2564053
2549,45.4293118,9.2568651
2550,45.4292949,9.257041
2551,45.4339632,9.2375168
2552,45.4389961,9.2242774
2553,45.4332422,9.2222579
2554,45.4323972,9.2234058
2555,45.4369447,9.2233601
2556,45.4320018,9.2235909
2557,45.4335132,9.2216329
2558,45.4351868,9.2205492
2559,45.4416758,9.221067
2560,45.435636,9.2231388
2561,45.4292266,9.2561878
2562,45.4295476,9.256734
2563,45.4294964,9.2566469
2564,45.429078,9.2559349
2565,45.4293657,9.2564245
2566,45.4295946,9.2568139
2567,45.429359,9.25714
2568,45.4296461,9.2569016
2569,45.5097895,9.2482576
2570,45.4132554,9.1646414
2571,45.4845486,9.2176492
2572,45.4790704,9.1979694
2573,45.4859872,9.226064
2574,45.5140742,9.2363057
2575,45.4498838,9.1367201
2576,45.4371534,9.1929085
2577,45.4868998,9.2540605
2578,45.4366624,9.1234253
2579,45.498083,9.284697
2580,45.4946944,9.2111964
2581,45.4949487,9.2116766
2582,45.4921899,9.2089701
2583,45.4923581,9.2088574
2584,45.4912372,9.2078043
2585,45.4961104,9.2881895
2586,45.5294109,9.1671357
2587,45.5123879,9.2217322
2588,45.5092191,9.2135529
2589,45.5117519,9.2192234
2590,45.5124558,9.224035
2591,45.5096543,9.2138721
2592,45.5110005,9.2154458
2593,45.4550221,9.1310466
2594,45.437287,9.1841182
2595,45.5101298,9.2105369
2596,45.5110356,9.2107996
2597,45.5107659,9.2034834
2598,45.4738611,9.2169952
2599,45.4859813,9.2179945
2600,45.4859341,9.2180005
2601,45.4861226,9.2268873
2602,45.4860737,9.2215531
2603,45.4861711,9.2291772
2604,45.486102,9.2240683
2605,45.485457,9.235153
2606,45.483048,9.2168103
2607,45.4794494,9.2130996
2608,45.5019781,9.2104107
2609,45.5064142,9.2112615
2610,45.5042778,9.2120991
2611,45.5173857,9.2252031
2612,45.5179082,9.2216733
2613,45.5161903,9.2193234
2614,45.5134387,9.2171374
2615,45.5115423,9.215402
2616,45.5162187,9.2191791
2617,45.5116082,9.2152496
2618,45.518395,9.220834
2619,45.5132985,9.2168435
2620,45.5202274,9.2224567
2621,45.5018317,9.2101722
2622,45.5041137,9.2117624
2623,45.4831019,9.2172388
2624,45.486023,9.2293094
2625,45.4852068,9.2355133
2626,45.4575966,9.2208154
2627,45.4481458,9.2415526
2628,45.4443718,9.242682
2629,45.4445938,9.2451952
2630,45.4450228,9.2496959
2631,45.4447669,9.2512597
2632,45.4479272,9.2413391
2633,45.4443481,9.2652269
2634,45.4445005,9.2628585
2635,45.4952262,9.1647254
2636,45.4765912,9.1224913
2637,45.4678858,9.1752602
2638,45.4675652,9.170442
2639,45.4675748,9.1675597
2640,45.4677174,9.1709289
2641,45.466799,9.1663149
2642,45.4455435,9.2128242
2643,45.431618,9.1478933
2644,45.43369,9.1455067
2645,45.4353276,9.1450747
2646,45.4296715,9.1500823
2647,45.4298164,9.1501979
2648,45.4868439,9.2033644
2649,45.4193722,9.1569783
2650,45.4723882,9.1425595
2651,45.472254,9.1430169
2652,45.4698053,9.1460436
2653,45.4701702,9.1457191
2654,45.4670458,9.1497075
2655,45.4503736,9.2137376
2656,45.4956192,9.1815824
2657,45.5085935,9.2236452
2658,45.4599184,9.1716871
2659,45.4627494,9.1721322
2660,45.5160582,9.2064972
2661,45.5152472,9.20836
2662,45.5152528,9.2086376
2663,45.4709459,9.1938029
2664,45.4996056,9.2118693
2665,45.4997032,9.2120172
2666,45.4975543,9.2126348
2667,45.4892861,9.1923583
2668,45.4721186,9.1670194
2669,45.4721475,9.1669803
2670,45.4725483,9.1675957
2671,45.4725745,9.1675545
2672,45.4708122,9.1649969
2673,45.4709024,9.1641587
2674,45.4516354,9.1029683
2675,45.4508572,9.1018202
2676,45.4424637,9.1562496
2677,45.5114939,9.2582961
2678,45.5088091,9.2558226
2679,45.5088317,9.2557717
2680,45.5069852,9.2532455
2681,45.5063955,9.2526442
2682,45.5042319,9.249726
2683,45.5043747,9.2500183
2684,45.5022415,9.2470748
2685,45.5020952,9.2471553
2686,45.4971181,9.2389489
2687,45.4971275,9.2388872
2688,45.4991485,9.2414782
2689,45.4944107,9.237357
2690,45.4876709,9.2422171
2691,45.4860809,9.2411644
2692,45.4935936,9.2377163
2693,45.4766252,9.115353
2694,45.4715932,9.1730918
2695,45.4715972,9.1729836
2696,45.4735492,9.1691491
2697,45.5316066,9.1611652
2698,45.4781045,9.1808296
2699,45.4406845,9.1481929
2700,45.5000736,9.1480755
2701,45.4677366,9.2052232
2702,45.476517,9.2301071
2703,45.4772404,9.2299573
2704,45.4790141,9.2301166
2705,45.4794475,9.2310318
2706,45.4800088,9.2336556
2707,45.4807041,9.2346916
2708,45.4809482,9.235978
2709,45.4816583,9.2364997
2710,45.5062464,9.2009481
2711,45.5099105,9.2056394
2712,45.4583898,9.1784638
2713,45.4580275,9.1767011
2714,45.4784194,9.2031082
2715,45.4561755,9.1867207
2716,45.4560478,9.187191
2717,45.4560182,9.187186
2718,45.5069329,9.2058145
2719,45.4540528,9.1990082
2720,45.5144744,9.2226027
2721,45.4433257,9.1980945
2722,45.4385534,9.1389593
2723,45.4337753,9.2372687
2724,45.4751853,9.1896329
2725,45.4617384,9.189353
2726,45.4617083,9.1894027
2727,45.460068,9.1901019
2728,45.4600474,9.1901279
2729,45.4626979,9.1941545
2730,45.4626523,9.2008175
2731,45.4626913,9.2008334
2732,45.4622738,9.1935715
2733,45.4623072,9.1935322
2734,45.4439973,9.2054061
2735,45.4991389,9.150755
2736,45.4949224,9.2160769
2737,45.5015505,9.1662715
2738,45.4914425,9.1530802
2739,45.4914212,9.1530487
2740,45.4932838,9.1512506
2741,45.4946855,9.1534339
2742,45.4680114,9.1759986
2743,45.4681243,9.1727733
2744,45.4702681,9.1699315
2745,45.4884585,9.1564544
2746,45.4884538,9.1563468
2747,45.4893441,9.21408
2748,45.4907793,9.2155807
2749,45.4925886,9.2164289
2750,45.4783043,9.2025803
2751,45.4727529,9.1952234
2752,45.4692966,9.1920034
2753,45.4663542,9.1888558
2754,45.4655805,9.1878406
2755,45.4662055,9.1861696
2756,45.4682761,9.1825546
2757,45.4897602,9.2143006
2758,45.4913283,9.2158784
2759,45.4934144,9.2162291
2760,45.4681746,9.1819464
2761,45.4689002,9.1846186
2762,45.4656501,9.1871191
2763,45.4676333,9.190099
2764,45.4703123,9.1929522
2765,45.476006,9.194771
2766,45.4780244,9.1976344
2767,45.4781003,9.1974648
2768,45.476902,9.2011222
2769,45.4787752,9.2028626
2770,45.4945327,9.1534433
2771,45.4956392,9.1551371
2772,45.4886047,9.156503
2773,45.472064,9.1678179
2774,45.4699202,9.170597
2775,45.4684831,9.1724789
2776,45.4447784,9.1421706
2777,45.4440109,9.1397988
2778,45.4482643,9.1586283
2779,45.4482253,9.1586937
2780,45.4475526,9.1553768
2781,45.4465041,9.1506377
2782,45.445743,9.1471737
2783,45.4989955,9.1692506
2784,45.4989457,9.1692308
2785,45.5018212,9.1659406
2786,45.4616427,9.1855647
2787,45.4633119,9.1877011
2788,45.4694052,9.1851859
2789,45.4726138,9.1812121
2790,45.4786175,9.1807992
2791,45.4463149,9.1493497
2792,45.448677,9.1604103
2793,45.459752,9.1798563
2794,45.4607818,9.1833519
2795,45.4721792,9.1820249
2796,45.4694762,9.1852784
2797,45.4645179,9.1872663
2798,45.4634402,9.1879821
2799,45.4615282,9.1855433
2800,45.460037,9.1808578
2801,45.4584732,9.177443
2802,45.497715,9.3066862
2803,45.5049017,9.2465549
2804,45.5158877,9.2447382
2805,45.4550977,9.1546691
2806,45.5060607,9.1037944
2807,45.5063108,9.103989
2808,45.5084169,9.1009359
2809,45.5086945,9.1011359
2810,45.5123736,9.1009513
2811,45.511344,9.1051128
2812,45.5110825,9.1051013
2813,45.508371,9.1065436
2814,45.5085543,9.1063859
2815,45.5104869,9.1092782
2816,45.5110313,9.125309
2817,45.5114578,9.144988
2818,45.5113564,9.1451015
2819,45.5095896,9.1477955
2820,45.5092506,9.1478227
2821,45.4832502,9.1810834
2822,45.4832167,9.1809996
2823,45.4830772,9.1816079
2824,45.4850988,9.1819298
2825,45.4891349,9.1830414
2826,45.4916805,9.1841163
2827,45.4977841,9.185017
2828,45.4942547,9.1851818
2829,45.4909512,9.1838061
2830,45.489227,9.1831434
2831,45.4892353,9.1830844
2832,45.4732072,9.235011
2833,45.4696337,9.1765883
2834,45.4638563,9.1965893
2835,45.4345559,9.236066
2836,45.4318016,9.2429694
2837,45.4317815,9.2445391
2838,45.4311481,9.2459889
2839,45.4344131,9.2492817
2840,45.4303985,9.2479154
2841,45.434971,9.2487614
2842,45.4357167,9.2468232
2843,45.4344323,9.2452829
2844,45.4327741,9.2410667
2845,45.4313938,9.2430837
2846,45.4630876,9.1965898
2847,45.4630865,9.1963994
2848,45.407507,9.2081415
2849,45.407636,9.2077067
2850,45.4140493,9.2064927
2851,45.4138927,9.2061293
2852,45.4876076,9.2038215
2853,45.4764036,9.223626
2854,45.4543339,9.1008719
2855,45.4858886,9.2063296
2856,45.4839756,9.1501067
2857,45.4661473,9.2351957
2858,45.5316654,9.1611694
2859,45.5283587,9.1634734
2860,45.525825,9.1647505
2861,45.5254889,9.1648103
2862,45.522218,9.1661286
2863,45.5238132,9.1651123
2864,45.5266338,9.1643338
2865,45.5290495,9.1631378
2866,45.5309268,9.1622559
2867,45.4835126,9.2078862
2868,45.4825676,9.2062803
2869,45.4837767,9.2080477
2870,45.4825724,9.2067828
2871,45.4857428,9.206193
2872,45.486072,9.206518
2873,45.4791814,9.2342913
2874,45.4898591,9.1272105
2875,45.4897565,9.127324
2876,45.4896495,9.1274422
2877,45.4895094,9.1275972
2878,45.4899243,9.127333
2879,45.4899719,9.1274577
2880,45.4900155,9.1272316
2881,45.4900714,9.1273453
2882,45.4898155,9.127454
2883,45.489714,9.1275656
2884,45.4895768,9.1277175
2885,45.4898743,9.127568
2886,45.4897695,9.1276867
2887,45.4896355,9.1278382
2888,45.4899193,9.1276793
2889,45.4898303,9.1277845
2890,45.4896882,9.127944
2891,45.4897465,9.128067
2892,45.4898799,9.1279191
2893,45.494421,9.2064675
2894,45.4291957,9.2571611
2895,45.4687009,9.2241029
2896,45.4769884,9.2417817
2897,45.4742971,9.2417092
2898,45.4706823,9.1095004
2899,45.4147116,9.1753321
2900,45.5184896,9.2104646
2901,45.4899441,9.1271166
2902,45.4892201,9.1449497
2903,45.4655026,9.2074139
